"title_script","genre_script","filename","title_p","movieId","title","genres","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30"
"Killing Zoe","Crime,Drama,Thriller","KillingZoe.txt","killing zoe",482,"Killing Zoe (1994)","Crime|Drama|Thriller",0.00404725089387721,-0.0202969772177843,-0.0188062060302398,0.0132594288533256,-0.00227935265508093,0.00553290821054766,-0.00780125763359543,0.0105507832998159,-0.00778138516645522,0.0149423230042441,-0.0237966590010073,0.0172403469431472,-0.000300485047390015,-0.00966316390262535,-0.0041246954603633,7.82797589861819e-05,-0.00200125392864543,0.0056067687476959,0.00128554859537273,-0.00735722796361945,-0.01033731408252,0.00226121339519428,-0.0217536912044049,-0.00677347010325438,0.00482369221514812,-0.00602146069740152,0.00352239303351396,-0.00363610184102294,0.000195097359969146,0.00322413179671435
"King's Speech, The","Drama","KingsSpeechThe.txt","king's speech",81845,"King's Speech, The (2010)","Drama",0.012476801810434,0.0362948537936252,-0.027372626517808,0.0197727170919624,0.0169301091826407,-0.00837639171349826,-0.0125444536484125,0.00131684811750735,0.00582907355616753,-0.0194627039442091,-0.00397584712892967,0.000447464342670354,-0.0158716720448343,-0.000961209988538909,0.0145569235651512,-0.0277588417181873,0.0258257514158148,-0.00185100268813423,0.0303610628417558,0.0347169009141831,0.00954981173709326,0.00622269151590361,-0.00576015130118057,-0.00664997116275514,0.0326732048314042,-0.00497039696502472,0.0271904095664712,0.0137920487357203,-0.0165542371139068,-0.00400301415358436
"Kiss of the Spider Woman","Drama","KissoftheSpiderWoman.pdf","kiss of the spider woman",6786,"Kiss of the Spider Woman (1985)","Drama",0.0116612861966206,0.00129388312735406,-0.0107310864027007,-0.00690634051908089,0.00109901937522089,-0.0051238104069641,-0.00353632830516296,-0.00116465028770618,-0.00615935656634289,0.000650611008622859,-0.000314182629366401,-0.00070675320202519,-0.00352010673759951,0.00588508160549635,-0.000194375910820771,-0.00447985924307823,0.00318152141713817,-0.0107404659953686,-0.00133003788750243,-0.0090048986532951,-5.49533445591941e-05,0.00676499398589822,-0.00109434688144931,-0.000229045363454469,-0.00504514579870802,0.000219807727252376,-0.000251604881076126,-0.0051589898265003,0.000204828110501995,-0.00362733701018645
"Klute","Crime,Drama,Mystery,Thriller","Klute.txt","klute",1964,"Klute (1971)","Drama|Mystery",0.0120367925782573,-0.00127725245702173,-0.00674138444760631,-0.00869790245806137,-0.00544758408002263,-0.000990660781457292,0.0130072773971006,0.0104924674554755,-0.0162661424025775,-0.00368975865934972,-0.00891007819396103,-0.0199410960967353,0.00775006836530899,0.00353128123709241,0.00117923427768186,-0.00176788415281692,0.00278435850130113,0.00151671847599988,-0.00275120684065917,-0.0148280532806174,0.00296358737935024,0.00355898773254773,0.00506131313385435,0.00798589296292123,-0.0123526046808223,0.0144023840940911,0.00555577114372753,-0.00361873612613956,-0.00610764538577142,-0.000963672790719201
"Knocked Up","Comedy,Drama,Romance","KnockedUp.txt","knocked up",52973,"Knocked Up (2007)","Comedy|Drama|Romance",0.0112095261061186,-0.00157072995840963,0.0206636681650844,0.0258789190152777,0.0114220063514498,0.0163764564447073,0.00312426141064314,-0.043450258504937,-0.0464857327242695,0.00463261200395828,0.0107852702347376,-0.00292819771733086,0.00832517508399965,0.00973361124688875,-0.029346051492578,0.00162552022471079,0.00555936950620281,0.00434334525994694,-0.00852292807125099,-0.00452663079920496,-0.00619125134902308,0.0115686810500944,-0.00219430333988914,-0.0234920758282288,0.017900183735494,-0.00113890085617594,0.000953403533805984,-0.00497664485598122,-0.0247847798896288,-0.000688249206598082
"Kundun","Drama","Kundun.txt","kundun",1730,"Kundun (1997)","Drama",0.010262728772605,-0.00405169312312687,-0.0185820506541989,-0.00129171872654091,0.00876060966049458,0.0018821482780921,-0.00355659605039577,0.0111630579189441,0.00109167230820941,-0.00306201681351988,0.00638351685720765,-0.00153741700102171,0.00913135131694475,-0.000600991034833134,-0.00708640724952037,0.00651438448095105,0.00118327707741374,0.00333919203342588,-0.00638963485124737,-0.00461567179396194,0.0011933143977466,0.00502150044260556,0.000357292967912714,-0.00369772992243993,-0.000347921259845647,0.000117092759850338,0.00186916794918439,0.0070251697682632,-0.00124938680376016,-0.0029557718077912
"Kung Fu Panda","Animation,Action,Comedy,Family","KungFuPanda.txt","kung fu panda",59784,"Kung Fu Panda (2008)","Action|Animation|Children|Comedy|IMAX",0.000422203868396733,0.0162891489639007,0.00706731896820623,0.011460515321856,0.028306661363892,0.0156731103103503,-0.0149009186835404,0.00703734470666988,0.00438912661132726,-0.002530853630928,0.0126716388715571,0.0193051864361287,-0.0214396413112406,-0.0366809559964648,0.000646884902054212,-0.00377852685114657,-0.0146650250375211,-0.00852553265022136,-0.0180302203358188,-0.0282826885688522,-0.00930615555939214,0.00434751919630618,0.0174626946402095,-0.00878164543922575,0.0101378821515317,0.0204328561052109,0.00644955584892228,0.0110873034532141,0.00553314212718937,0.00725193594933168
"L.A. Confidential","Crime,Drama,Mystery,Thriller","LAConfidential.txt","l.a. confidential",1617,"L.A. Confidential (1997)","Crime|Film-Noir|Mystery|Thriller",0.0357482175516794,0.00503039782225776,0.0114041430060536,0.0272126888852164,-0.0216779398484359,0.0402849112365006,0.0132642975769896,-0.0048314237682169,0.00733449457679204,-0.052808890547445,0.00143794878025999,-0.0425715008438249,0.01971273540663,-0.0649361324870267,0.0189256435373765,-0.0700237895632218,0.0348551976800191,0.0244613183952513,0.0352939522675221,0.0512643438760699,0.072038642285532,0.0117515438208278,-0.0138984823372047,0.0605571951027068,0.00975131667058215,0.0244490490168423,-0.0366093730993969,-0.122229232032984,-0.0713821922127707,0.0306073873100856
"Labyrinth","Family,Fantasy,Adventure,Musical","Labyrinth.txt","labyrinth",1967,"Labyrinth (1986)","Adventure|Fantasy|Musical",0.00612385903037109,-0.012774149491585,-0.0152749429957268,-0.0310328673693774,-0.0109695951701283,0.011478454597108,-0.066239094934212,0.0184374059862696,0.0241340584983881,0.0515596721694667,-0.0265239123978885,-0.0169573444644224,-0.0066615061953363,0.0210195351079151,-0.00754268276612003,0.0167978492390994,0.0102485338025547,0.0172726353302398,0.00330491640701262,-0.0178508767058467,0.00428048952239616,-0.0020799866472978,0.0275069527884727,-0.0118522675888732,-0.00492553579790319,0.00580225352398604,-0.029234043047259,0.0159777510681457,-0.00781698974354114,-0.0205984451173952
"Lake Placid","Action,Comedy,Horror,Thriller","LakePlacid.txt","lake placid",2713,"Lake Placid (1999)","Horror|Thriller",-0.0173270456971269,-0.0115143214822394,0.0142439433746457,-0.018921295268482,0.00651869404052876,0.0248983762432895,0.0220249640046248,-0.00318519749773135,0.0138324622700929,-0.00795125132983407,-0.0157379041744263,-0.0111267009574588,-0.0153809216779885,-0.00334886304374157,-0.0151194360453003,-0.0118478496815458,0.00818546227212038,0.0236871188213196,0.0140366278148591,0.0206829644174992,-0.00983150500019274,0.00963189116334708,0.00238092162717985,0.0173484511616046,0.00134970442927919,-0.0139906595288424,0.00642236863931143,-0.0168854981059519,-0.00773407286983812,0.00167111237332634
"Land of the Dead","Action,Horror,Thriller","LandoftheDead.txt","land of the dead",33834,"Land of the Dead (2005)","Action|Horror|Thriller",0.00232946484332533,-0.0147303382872697,0.00282270821328295,-0.00292641372809752,0.0132392612992256,0.014747161001989,0.00779901239923965,0.0018331227956487,-0.00537151579251161,-0.00369525237766864,-0.00943699258537936,0.000883963652503834,-0.00427128072893089,0.00897865750672266,-0.00215751508509759,0.00220577239441962,0.00402375142420761,0.00893073609990535,0.00112539065882753,-0.00245879278383157,-0.00344266212935983,-0.00298259757232415,0.0087072427042901,-0.00571442207840441,-0.00226351569558074,0.00143151402270047,0.000413473791668917,0.00140605565849058,-0.0047780786357643,0.00319088082182868
"Larry Crowne","Comedy,Drama,Romance","LarryCrowne.txt","larry crowne",87522,"Larry Crowne (2011)","Comedy|Drama|Romance",-0.00286829278628322,0.000977962168201234,-0.000375436383891434,0.00261978032317052,0.00143700847273958,0.00184543954219171,-0.00391757727071627,-0.00125420204614786,0.000845082205684841,-9.97958672004626e-06,-0.000838186195061258,0.0025244698962011,-0.000622257873983525,-0.000210763047944996,-0.00154597520480843,-0.00241081168245199,-0.000473647717233149,0.00195134474368623,0.00238533550011397,0.000597564929921867,0.000844929507112135,-0.00287735439165485,-0.00100924103449256,0.000701970628053452,0.00191540163555257,-0.00122173942976039,0.00157332412322644,-0.000315759428675203,0.0017993625944272,6.11878061205728e-05
"Last Boy Scout, The","Action,Thriller","LastBoyScoutThe.txt","last boy scout",7007,"Last Boy Scout, The (1991)","Action|Comedy|Crime|Drama|Thriller",-0.0124356171798496,-0.014837515707134,-0.000568994832843243,0.00405116785279648,-0.0105440596183866,0.00699681545720878,-0.00422373322515591,0.00545523873515843,-0.00161436204662346,-0.00349642559840756,-0.000362873549989538,-0.00386110293199337,-0.011513951955584,-0.00486743357496228,0.00173902062698771,-0.00820028604745679,-0.00634412894045219,-0.00424710362837532,0.00414342458077905,-0.0018649877235672,-0.00526395185310136,-0.0077044377511267,-0.00492265052606815,-0.0012795395307494,-0.000151971794855909,0.000789232303528139,-0.000771104722965032,0.00235470602812979,0.00336866805976242,-0.00552801999563263
"Last Chance Harvey","Drama,Romance","LastChanceHarvey.txt","last chance harvey",65465,"Last Chance Harvey (2008)","Drama|Romance",-0.000518917005808963,0.00260857260000485,-0.00166617017912091,-0.00102245077719253,0.00103077285830761,-0.000462949572534141,-0.000276566233425328,-0.00212982228457357,-0.00143802925215653,-0.00190418996784226,-0.00157285576858528,0.00197558461884748,0.00115166403714556,0.000945632620302827,0.00180828156863135,-1.05842285597737e-05,-4.6539549507134e-05,0.00112717501321561,0.00198838517588993,0.00046593919752992,-0.00127340756287397,0.00115090960824456,0.000863340997588304,0.00121240136435471,-0.000689507795956793,-0.00196725275962618,0.000232268169287737,-0.000358864547894754,-0.00142022138723481,-0.00314279178733663
"Last Samurai, The","Action,Adventure,Drama,War","LastSamuraiThe.txt","last samurai",7143,"Last Samurai, The (2003)","Action|Adventure|Drama|War",-0.0161257096555026,0.0159772069149047,-0.01753427423938,0.0555546342501834,-0.0186761332010496,0.0220757223333129,0.00844029798919875,0.0068221976980906,0.0202837469525879,-0.00303888465797524,0.0150280866885797,-0.00155875065524928,0.00666892387762249,-0.00911423920473766,-0.0396347348239323,0.00810587796098221,0.0104453076006644,-0.0366658614916889,-0.0113941327871615,-0.00362359717341548,0.0125577058264046,-0.0104417816501624,0.0324240700575798,-0.0372121476156555,0.00869011640339571,-0.00309216659583964,-0.0301020831836037,0.0156332468081915,0.00322337431147928,-0.0281821093378175
"Last Station, The","Drama,History","LastStationThe.txt","last station",73027,"The Last Station (2009)","Drama",0.00149677366680062,0.00180639460421536,-0.00379049382495484,-0.00196176109113954,-0.00016975896307045,-0.00168535430305175,-0.000703514273312164,0.000306022654223205,-0.000270672857351868,-0.000328893249462696,0.00195506447975612,7.5361593315343e-05,-0.00132421785156403,0.000465393150651364,-0.000271442589794444,-0.00285475386308512,8.22730565857664e-05,-0.000258251273027037,0.000172989422298158,-0.00026966100505397,-0.000218536115701718,0.00149488168054793,0.000272367344089622,0.00124382262487124,-0.00059783422849284,0.000140510165181744,-0.000910499938274646,0.000517460224777905,-0.00142567888876331,0.00128120454419578
"Last Tango in Paris","Drama,Romance","LastTangoinParis.txt","last tango in paris",7008,"Last Tango in Paris (Ultimo tango a Parigi) (1972)","Drama|Romance",0.0103117085745505,-0.00903332136148902,-0.00351371516173413,-0.00551680895070238,-0.00373281746875007,-0.00566827220546959,0.00694183442645025,0.00770225477361627,-0.0100691986072327,0.00441908648557592,0.00551215782200726,-0.00387347447880581,0.00494481795163879,0.00253995380542588,0.00258887812661389,0.000867351062347151,-0.00411202535008619,-0.00699913721352159,-0.00207945892424986,-0.00147613555102204,-0.00179444688753718,0.00754306482861157,0.00125756707676198,-0.00682115447867353,0.00218390168887679,0.00300351807444677,0.00164209662689632,0.00120565963199983,-0.00144517514977959,-0.00205435404311976
"Law Abiding Citizen","Crime,Drama,Thriller","LawAbidingCitizen.txt","law abiding citizen",71838,"Law Abiding Citizen (2009)","Drama|Thriller",-0.0108824271195394,-0.00658322402303629,-0.0149319159521986,0.00784695663459958,0.00427081825741636,0.00338771750670534,0.00272160526405061,0.0086072266629919,-0.0112911725547486,-0.000214147168555133,-0.00280937379284636,0.00764283829744132,-0.00195940517972546,0.00255134589140078,-0.00488017810876903,0.0055312207910457,0.00602871694066138,-0.0013167120557957,-0.00539476269147482,-0.00196575514084711,0.000433325375808471,-0.00201390902357766,0.000106756062261005,0.000450292252296952,-2.79958072542093e-05,1.32462038107141e-05,0.00314220737826258,0.0039426300493702,0.00364676295754159,0.00422205173142155
"Leaving Las Vegas","Drama,Romance","LeavingLasVegas.txt","leaving las vegas",25,"Leaving Las Vegas (1995)","Drama|Romance",0.03760949813342,-0.0238075548942536,-0.0228365774920067,-0.00435888876593433,-0.0425359051460059,0.017016396134412,0.0185488286118073,-0.0545562848479058,-0.00296814171852832,0.0101185172168702,0.00538252876898908,0.0104363401989221,0.0510044828242434,-0.0316562049039681,-0.0204158805579173,-0.0807530518229615,0.0140078053791784,-0.0249216071572729,-0.00135598214194038,-0.106950769937779,-0.00345044407165358,-0.0478286162985182,-0.0454413196928607,-0.0114145165287878,-0.0589580813033575,-0.0219179841538425,0.0343971009353186,-0.0149979892670245,-0.0368825303582807,-0.0673740903129911
"Legally Blonde","Comedy","LegallyBlonde.txt","legally blonde",4447,"Legally Blonde (2001)","Comedy|Romance",-0.0137317122418228,0.0468462838510437,0.00801209007943146,-0.0260477794990541,0.0094859678081758,0.0562582303718235,-0.000204115142237763,-0.0236757329762521,-0.0320752593798979,0.0254853856738884,-0.0293194450375079,-0.0226406095098821,0.00300802255264337,-0.0056601959919462,0.0153162869861467,0.00999354462657977,0.00303293963656122,-0.00411275725100237,0.00959975576519069,-0.00135329417299095,0.00448184408233822,0.00924934010098846,0.00705681359295791,-0.0280166356074914,0.00048798188520846,0.0079501696940513,0.0131355755760436,0.000308844924655811,-0.000852833741237542,0.0354052041778779
"Legion","Action,Fantasy,Horror,Thriller","Legion.txt","legion",73929,"Legion (2010)","Action|Fantasy|Horror|Thriller",-0.00624552427768409,-0.00387644470295398,-0.00171592432407846,-0.000504825927773258,0.00251860801844607,0.00201498733675776,0.00214602554642233,0.000148809911130616,0.00219413700237055,0.00247018904701282,-0.00343706262626869,0.00531608205829447,-0.000290862627536833,0.00272997602927278,-0.00276635333045563,-0.00202698041183884,0.00133768927981028,0.00338573163459191,0.002070430730683,-0.00011746783372715,0.000613582969750422,-0.00336885266831421,0.00238365377001661,-0.00204899266855737,0.000570486308689437,-0.000346474381035022,0.00133319183562123,-9.41564541782517e-05,-0.00229446088782985,0.000966685093874546
"Lethal Weapon","Action,Comedy,Crime,Thriller","","lethal weapon",2000,"Lethal Weapon (1987)","Action|Comedy|Crime|Drama",-0.0155870167514123,0.0176138208851767,0.048118816691152,0.04467835820055,-0.0434613823130409,0.0177573521994955,-0.0247140415586799,0.0322937218195241,0.000954033404099275,-0.014849887137454,-0.043009698856525,-0.0224314414398963,-0.0212546737466362,0.000500401159341707,0.0195905821712406,-0.0627913773283917,-0.0377198066398883,-0.0300008983408611,0.01760138378599,-0.0458997558711061,-0.0255563368727236,0.0125861706162386,0.041773113595635,-0.0415116921754051,-0.0217932499030783,-0.04455640192947,-0.0188626610446586,-0.0112255179687955,0.0219325324849927,-0.0453182628940728
"Lethal Weapon 4","Action,Comedy,Crime,Thriller","","lethal weapon 4",1918,"Lethal Weapon 4 (1998)","Action|Comedy|Crime|Thriller",-0.0355412655796218,-0.00883160865501889,0.00801457100916113,0.0210506348164462,-0.023167929987293,0.0179503259886043,-0.0240124375650697,0.0346084830132103,-0.0134541071270659,0.00180559999763708,0.0318015123440529,-0.0129392893310209,-0.00924652872774219,0.000566097412471391,0.0368250860119841,-0.0354768998376228,-0.00319415809564357,-0.0193192894465855,0.0237449443263941,-0.0452948671169318,-0.0348979533533498,-0.00554546727540152,0.0223881911431693,-0.0327608004007095,-0.0210371254327946,-0.0316037955111195,-0.00853090486016988,-0.0188959490244632,0.0187584579105705,-0.0490749681851195
"Liar Liar","Comedy,Fantasy","LiarLiar.txt","liar liar",1485,"Liar Liar (1997)","Comedy",-0.0233719718826346,0.00579565257830895,0.0278342149842945,0.0114231249745363,-0.0241989108969164,0.0269913557089413,-0.0140146503128615,-0.0274848493325356,-0.0309947778635866,-0.01101098717402,0.0761491848838962,0.0404476618936412,-0.0154404518258975,0.011115114537432,-0.00280117039250823,0.0114947456638893,-0.0203552003713793,-0.0407423345656649,-0.00334970164545161,-0.0429925991942084,0.0979629786823259,0.0265042869892742,0.0156906293707789,0.0375070898979924,0.0110150447209632,0.0384742726347456,0.0256170188987028,-0.0255146349552024,-0.0183599286466839,0.0156669117849101
"Life","Comedy,Drama","Life.txt","life",2587,"Life (1999)","Comedy|Crime|Drama",-0.00531317064134732,-0.0064413595458719,-0.00227418453858118,-0.00266317114131405,-0.0033244816435875,0.00290276904628945,-0.000357441271004896,0.00138145170295658,-0.0030288173280903,-0.0117875472710627,0.00541470620545394,0.00523214503367575,-0.00104602781769277,-0.00526816614993013,-0.00459094750742145,-0.00148691565393207,0.000761665644751195,0.00132491648979072,-0.00536761006971084,0.00259953472371317,-0.000499800017955738,0.0011378991583902,0.00288304771148988,0.00714417406726182,-0.000833716366330357,-0.00025521842661263,-0.00139605824074283,-0.000341717723539682,-0.000779175134910374,-0.00146739547956042
"Life As A House","Comedy,Drama","LifeAsAHouse.txt","life as a house",4880,"Life as a House (2001)","Drama",-0.00953796486508613,0.00323662024594425,-0.0275814051113348,0.0183416650743832,-0.00570864185456882,0.00488800079816522,-0.00643225450965092,0.00281459272902528,-0.00348018121730424,0.0146048287420954,-0.0134513174256029,0.011208352101747,-0.00691611384449918,0.00201799774769853,-0.00835134176335283,-0.00686598532588399,-0.00643457384213875,0.00133392426100981,-0.00436351739347056,0.00122616364896261,0.00470584263716942,-0.00247876038309953,-0.000591056309923143,-0.00804150639014239,0.0104782309680445,0.00184148379934744,0.00498586670814188,-0.0101771223360348,0.00120407974037956,0.00585346986077277
"Life of David Gale, The","Drama,Crime,Thriller","LifeofDavidGaleThe.txt","life of david gale",6187,"Life of David Gale, The (2003)","Crime|Drama|Thriller",-0.0124151434428446,-0.0119915539009739,-0.0393931335823913,0.0105649507097459,-0.00843073702832077,0.00353476165021937,-0.00674324000021321,0.000549005408809166,-0.00887593451146709,0.00881962110883747,0.00034862645883472,0.0121763261007711,-0.0164515973699279,0.00490238715196805,0.0112357238176024,-0.00495499059793167,-0.00294370265883662,-0.00102019766382816,-0.00291260282381597,0.00167333271417805,0.000931927179384398,-0.00657577677291897,-0.00328387904083641,-9.22302649735435e-06,0.00305578254823849,0.00620151492876249,0.00277845311212915,0.00304113809062082,-0.00431580098983236,0.00127140273544997
"Life of Pi","Adventure,Drama","LifeofPi.txt","life of pi",97938,"Life of Pi (2012)","Adventure|Drama|IMAX",0.00710517961600736,0.00137708578391581,-0.0109508604696128,0.0113397488689769,0.00524475774623521,-0.00531003797120277,0.00469390061220903,-0.00896174045577984,0.00728232985417451,0.00269389731066533,0.0113625492432045,-8.0638803971081e-05,-0.00426887770541987,0.00670722748359922,5.52457505353469e-05,-0.00777112938360628,-0.00139132407882028,0.00331947062874718,0.00363928784869564,0.011145729686337,0.00394590770918154,-0.0039997873287183,-0.00639182922704777,0.00167739145732226,0.0157462831135033,-0.00776003699551567,-0.000704272661434151,0.00598643309955075,0.00305055614539301,0.00551504618354914
"Light Sleeper","Drama","LightSleeper.txt","light sleeper",26737,"Light Sleeper (1992)","Crime|Drama",0.000205846977055472,1.89991740238354e-05,-0.000446783481314798,-0.000552543189982972,0.000336252751747937,-0.000328809447952715,0.00113613391674419,-0.000532854569793326,-0.000555843071481704,0.000316156119345743,9.48367655551249e-05,-0.000233657611633009,0.000231583728830102,0.000451540732270841,0.000165279568818348,-0.00015950737573578,0.000402565471280767,-0.000238940553950787,-0.000257344334021809,-0.000432263228267824,0.000700062486445048,4.32633701680265e-05,0.000212981190062016,-0.000322087243470429,0.00026354192769464,0.000410579910429954,0.000262746438271162,8.36729836005712e-05,0.000718219568403152,0.000603791147134633
"Limey, The","Crime,Drama","LimeyThe.txt","limey",2912,"Limey, The (1999)","Crime|Drama|Thriller",0.0228105328383488,-0.0140867814242951,-0.00512710849492581,-0.00786075893764382,0.000982037569950331,0.0268397525167753,0.00933798932275919,0.0162582590241653,0.00274088356580196,-0.0135460431607094,0.00440589776203569,-0.0152905115378679,0.00812442502786818,0.00270976664490005,-0.00730142573043586,0.000929623345409077,0.00456451579442189,0.00682827814309063,-0.00861155495301602,-0.00867159951294941,0.00306165864537685,0.00783598582923014,0.00529451982030806,0.00574932155226144,-0.010298214942674,-0.00263161873797075,0.00341515776093418,-0.000236456037425196,-0.00169252715863391,-0.00211865873339873
"Limitless","Mystery,Sci-Fi,Thriller","Limitless.txt","limitless",84152,"Limitless (2011)","Sci-Fi|Thriller",-0.00692228478138323,-0.00287469459110598,-0.0134852186876313,0.0196629414314418,0.0133284425854964,0.00809414393404691,0.00693569356049399,0.00717612710215198,-0.00798432856212041,0.00195867250134324,-0.0149005855171957,0.00457635345762678,-0.00288967746268038,0.0041910023626007,-0.00145946147386204,0.00769126574926021,-0.0127948930943373,-0.00165407562635999,-0.0154918228259986,-0.00193115701201217,0.00232545062855048,-0.0108904311494847,-0.00997057063146375,0.00371059427801467,-4.15394114394826e-05,0.00854359816107544,-0.00339760918351052,0.00730416985689698,0.0106264435998204,0.00262278485867207
"Lincoln","Drama,History","Lincoln.txt","lincoln",98154,"Lincoln (2012)","Drama|War",0.00880500889167521,0.0100506252820365,-0.00339585234873316,0.00759670904342263,0.0113200828536437,-0.00277092891068766,0.00482490447138915,0.000814306258973918,0.00287855986142671,-0.00541174514913384,0.000329266788970235,-0.00123196451844739,0.0057373653368183,0.00816728605353454,-0.00408522118237953,-0.00921608655594401,0.00903148221763627,-0.00183594273307592,-0.000982245243999517,0.00405294130095689,-0.000183492918245812,0.00629092057305258,-0.00400532036141251,-0.00117320378717657,0.0010975255039679,-0.00140087554061479,0.00354521343438565,0.00362482614214484,0.000774200930484238,-0.00381780034665177
"Lincoln Lawyer, The","Crime,Drama,Thriller","LincolnLawyerThe.txt","lincoln lawyer",84392,"Lincoln Lawyer, The (2011)","Crime|Drama|Thriller",-0.00344309615953216,0.00026393587421758,-0.0106888517107333,0.0116253957551487,0.00496223711750961,0.00330580614024935,0.00335189953352335,0.00451333470152398,-0.00609052419673165,-0.00739685023052836,-0.00318611958015418,0.004582327537907,-0.00566217317715653,-0.00210711845752665,0.00109411173801418,-0.000817926189881946,0.0042285241336309,-0.00232942958024018,-0.00597207942909934,0.00321485602791199,-0.00187873415383569,-0.00180908907164302,0.00169254421522628,0.00365143630707305,0.0013739123929554,0.0011205202895465,0.00268176646685515,0.00368908282873887,0.00329507807303404,-0.0017841986247305
"Lion King, The","Adventure,Animation,Family,Musical","LionKingThe.pdf","lion king",364,"Lion King, The (1994)","Adventure|Animation|Children|Drama|Musical|IMAX",-0.00680938412397685,0.0448438539528585,0.0146823160759459,0.00613243698001593,-0.0237983041624377,-0.0285794436279302,-0.0407043030602432,-0.0125301592846407,0.028633686110893,0.0728703179737234,0.0985347910254821,-0.0436027233556631,-0.0660083760884661,-0.0533180840259417,0.00354697811465621,-0.00362334625839663,0.0334229154918498,-0.0285566919446501,-0.117355462107751,0.0155421269017407,-0.0702397391148866,0.054615080217883,-0.0812568175771737,0.00688385568561178,0.0361537945757738,0.0220688291770959,-0.0264585283126634,0.0248027945797139,-0.0446307733218444,0.0572748390247566
"Little Mermaid, The","Family,Animation,Comedy,Musical,Romance,Fantasy","LittleMermaidThe.txt","little mermaid",2081,"Little Mermaid, The (1989)","Animation|Children|Comedy|Musical|Romance",7.66611599380024e-05,0.0608638630174492,0.0217671248291749,-0.0332264607423014,-0.0218131356766169,-0.000982913873590253,-0.0290234889488973,-0.0104815383300796,0.0183466283386415,0.0598948458104421,0.0343559718978001,-0.0444718132061194,-0.02820522798307,-0.0470619747401579,0.00494902449410571,0.0163038085625868,0.0146090314012983,-0.0127252395152292,-0.0588981942408873,0.0168038714100325,-0.00133263724146951,0.0160559987677179,-0.0428574002357115,-0.0162567233644258,-0.00499117253789993,0.00991579767832711,-0.0585822188787583,0.00102113861492555,-0.0231853351641567,0.0320994232748058
"Little Nicky","Comedy,Fantasy,Horror","LittleNicky.txt","little nicky",3979,"Little Nicky (2000)","Comedy",-0.0143193090011599,-0.0313586966946962,-0.00171999845099977,-0.0128801805306453,-0.00396758530760166,0.0190438649936582,-0.0113434056437199,-0.00498542207080099,-0.00823748506155108,0.00469627450337948,0.0169923173182507,0.0251986820009744,-0.00502637064264242,-0.00444487666592344,0.00468497984512744,-0.00183068057038717,0.00720757320410656,-0.00451141018364463,-0.00956507131785088,0.00622632363538862,0.00627992425891949,-0.0109711032284726,0.0173426823038539,0.00240674186749989,0.00939504294416361,0.00266352532015681,0.011826363587301,-0.00720418119283011,0.0017945466945628,0.00217645098658875
"Living in Oblivion","Comedy,Drama","LivinginOblivion.txt","living in oblivion",176,"Living in Oblivion (1995)","Comedy",0.0104205452902719,-0.0082426948686071,-0.00982216064232463,0.000322864254862304,0.00775550545645181,0.00561608720906388,-0.00729622058666493,0.00520936154718474,-0.0101068867281575,-0.00696210572836281,0.00457526280816917,-0.00711530325978373,-0.020914612480473,0.00445341550287237,0.00312337270229623,0.00736300197933106,-0.0126786105982022,0.00359901923497959,-0.00172964195181616,-0.00800272561296993,-0.0018746409325431,-0.000206270164505096,-0.000875091516606622,-0.00791537268502463,0.00984347008938786,0.00206234906899584,-0.00942665520380767,-0.00137283277362535,-0.00119154046109736,0.00168417089762285
"Lock, Stock and Two Smoking Barrels","Crime,Thriller,Comedy","LockStockandTwoSmokingBarrels.txt","lock, stock and two smoking barrels",2542,"Lock, Stock & Two Smoking Barrels (1998)","Comedy|Crime|Thriller",0.0211056517047608,-0.039845536013214,-0.0223117893012289,0.03856642684149,-0.0179888743867568,0.0404540813766491,-0.0419819661585528,0.015638886300241,-0.00914626839410247,0.00461715364265699,0.0120839797694924,0.0175078592359267,-0.0195952638520324,-0.0695620292039001,0.00829914557363225,-0.0351159990491111,-0.00876133552586463,0.0187360299108815,0.0278924549164016,0.0251783953315164,-0.066136519885749,-0.0235852935019413,-0.0576616059811737,0.0298791309818474,0.0243205936480007,0.0343861743777973,-0.036297272898229,0.0102173888555902,-0.00238205019367909,-0.0292005891110927
"Logan's Run","Action,Adventure,Sci-Fi","LogansRun.txt","logan's run",2528,"Logan's Run (1976)","Action|Adventure|Sci-Fi",0.00234751848130466,-0.0156003111200004,-0.000141190801014498,-0.00805293165512537,-0.0125339326500648,-0.012567349875679,-0.015567016531301,0.0230148100152136,0.0144726636663342,0.0189303666320975,-0.0495385006525235,0.0149661985161312,0.0115574758325936,0.0196185561137645,0.00604196131603978,0.0248922881889581,-0.0069959188088631,-0.00120366321623913,-0.0148999756351875,-0.00356574253530436,0.0203540307899053,-0.00506372422812671,-0.00704011765270731,0.000516036564084256,-0.00191195505322378,-0.00984966962605859,0.0130881970861491,-0.010454751820363,0.00446068354112868,0.021095288680938
